date,n1,n2,n3,n4,n5,e1,e2,cal_day_of_week,cal_day_of_month,cal_day_of_year,cal_iso_week,cal_month,cal_quarter,cal_year,cal_season,cal_day_even,cal_month_even,cal_month_period,cal_year_period,cal_days_since_jan1,cal_days_until_dec31,astro_moon_age_days,astro_moon_illumination_pct,astro_moon_phase,astro_earth_moon_distance_km,astro_earth_sun_distance_km
2022-10-07,26,27,42,45,50,1,12,4,7,280,40,10,4,2022,Automne,False,True,Début,Fin,279,85,11.920473365498765,94.7857894897461,Lune Gibbeuse Croissante,372927.16886723385,149504120.2224154
2022-10-11,8,23,32,35,40,1,8,1,11,284,41,10,4,2022,Automne,False,True,Milieu,Fin,283,81,15.920473365680664,95.69866180419922,Pleine Lune,387980.3471821415,149332437.54261574
2022-10-14,24,28,29,34,48,3,7,4,14,287,41,10,4,2022,Automne,True,True,Milieu,Fin,286,78,18.920473365324142,76.2269515991211,Lune Gibbeuse Décroissante,400131.7226783187,149206283.6756891
2022-10-18,3,5,13,42,48,1,6,1,18,291,42,10,4,2022,Automne,True,True,Milieu,Fin,290,74,22.92047336538235,39.63653564453125,Dernier Quartier,403044.7758998825,149040815.95526516
2022-10-21,25,26,28,38,40,1,6,4,21,294,42,10,4,2022,Automne,False,True,Fin,Fin,293,71,25.920473365331418,14.265257835388184,Dernier Croissant,392937.4557915555,148918014.7780448
2022-10-25,7,24,34,39,46,1,6,1,25,298,43,10,4,2022,Automne,False,True,Fin,Fin,297,67,0.3828684371037525,0.1854112297296524,Nouvelle Lune,374944.85721191124,148754972.40762115
2022-10-28,14,16,21,28,35,1,11,4,28,301,43,10,4,2022,Automne,True,True,Fin,Fin,300,64,3.3828684371037525,14.308280944824219,Nouvelle Lune,368546.2341391493,148633053.98646706
2022-11-01,19,37,42,47,48,1,6,1,1,305,44,11,4,2022,Automne,False,False,Début,Fin,304,60,7.3828684367617825,56.459964752197266,Premier Quartier,371659.4957677909,148472463.71622753
2022-11-04,2,11,37,45,47,2,3,4,4,308,44,11,4,2022,Automne,True,False,Début,Fin,307,57,10.382868436885474,85.86067962646484,Premier Quartier,378696.25701488706,148355520.8292652
2022-11-08,3,5,32,33,50,1,8,1,8,312,45,11,4,2022,Automne,True,False,Début,Fin,311,53,14.38286843689275,99.85199737548828,Lune Gibbeuse Croissante,392011.96212689555,148206941.39156386
2022-11-11,2,19,24,25,44,2,10,4,11,315,45,11,4,2022,Automne,False,False,Milieu,Fin,314,50,17.382868437096477,89.15254211425781,Pleine Lune,401675.8840059078,148101777.5022132
2022-11-15,13,21,24,31,33,1,12,1,15,319,46,11,4,2022,Automne,False,False,Milieu,Fin,318,46,21.382868436776334,57.04090118408203,Lune Gibbeuse Décroissante,403405.3460860463,147969685.09447703
2022-11-18,13,16,19,35,41,1,11,4,18,322,46,11,4,2022,Automne,True,False,Milieu,Fin,321,43,24.38286843674723,28.5421085357666,Dernier Quartier,392264.66080353956,147876059.45108363
2022-11-22,21,22,24,29,42,3,11,1,22,326,47,11,4,2022,Automne,True,False,Fin,Fin,325,39,28.38286843681999,1.7061858177185059,Dernier Croissant,370493.52909643896,147757119.21706226
2022-11-25,19,21,35,37,39,2,6,4,25,329,47,11,4,2022,Automne,False,False,Fin,Fin,328,36,1.876942980750755,5.055708885192871,Nouvelle Lune,362864.9200321774,147671607.7960963
2022-11-29,15,20,24,35,38,8,12,1,29,333,48,11,4,2022,Automne,False,False,Fin,Fin,332,32,5.876942980794411,41.405662536621094,Premier Croissant,371048.0381153463,147563109.05049527
2022-12-02,12,21,35,39,45,6,11,4,2,336,48,12,4,2022,Hiver,True,True,Début,Fin,335,29,8.876942980416061,73.4425048828125,Premier Quartier,382707.7396598341,147487530.86445692
2022-12-06,12,20,25,26,27,8,12,1,6,340,49,12,4,2022,Hiver,True,True,Début,Fin,339,25,12.876942980568856,98.26721954345703,Lune Gibbeuse Croissante,396521.5276217405,147397213.3271301
2022-12-09,8,27,31,46,50,1,3,4,9,343,49,12,4,2022,Hiver,False,True,Début,Fin,342,22,15.876942980357853,97.33834838867188,Pleine Lune,403838.32985577226,147338309.42234373
2022-12-13,3,9,12,26,30,10,11,1,13,347,50,12,4,2022,Hiver,False,True,Milieu,Fin,346,18,19.876942980459717,73.58342742919922,Lune Gibbeuse Décroissante,404153.7591067286,147271665.79770353
2022-12-16,2,15,19,35,44,2,7,4,16,350,50,12,4,2022,Hiver,True,True,Milieu,Fin,349,15,22.87694298063434,45.56105041503906,Dernier Quartier,393173.4704342764,147230104.9287648
2022-12-20,1,11,17,20,27,4,5,1,20,354,51,12,4,2022,Hiver,True,True,Milieu,Fin,353,11,26.87694298043789,9.396321296691895,Dernier Croissant,369129.3742141836,147184353.19769323
2022-12-23,16,17,23,26,35,5,11,4,23,357,51,12,4,2022,Hiver,False,True,Fin,Fin,356,8,0.4049628419597866,0.38519248366355896,Nouvelle Lune,358525.78246632207,147156015.83629283
2022-12-27,19,31,33,34,43,3,5,1,27,361,52,12,4,2022,Hiver,False,True,Fin,Fin,360,4,4.404962841828819,26.27406883239746,Premier Croissant,368045.2951498324,147125654.37764955
2022-12-30,17,34,42,47,48,1,9,4,30,364,52,12,4,2022,Hiver,True,True,Fin,Fin,363,1,7.404962841937959,58.36191940307617,Premier Quartier,383871.5468111375,147109506.18334615
2023-01-03,20,21,29,45,46,3,10,1,3,3,1,1,1,2023,Hiver,False,False,Début,Début,2,362,11.404962841748784,91.26126861572266,Lune Gibbeuse Croissante,400001.90765862854,147099251.9462126
2023-01-06,16,31,35,44,45,4,12,4,6,6,1,1,1,2023,Hiver,True,False,Début,Début,5,359,14.404962841552333,99.83070373535156,Lune Gibbeuse Croissante,405665.9804361809,147101115.54235253
2023-01-10,11,13,34,40,42,3,10,1,10,10,2,1,1,2023,Hiver,True,False,Début,Début,9,355,18.40496284187975,87.06398010253906,Pleine Lune,404189.0428778437,147116693.0660676
2023-01-13,4,13,25,33,37,5,10,4,13,13,2,1,1,2023,Hiver,False,False,Milieu,Début,12,352,21.40496284195251,62.70956802368164,Lune Gibbeuse Décroissante,394132.6804764679,147137816.79456273
2023-01-17,18,21,30,46,50,2,6,1,17,17,3,1,1,2023,Hiver,False,False,Milieu,Début,16,348,25.404962841894303,22.15096664428711,Dernier Quartier,370792.10015862953,147176996.8971409
2023-01-20,3,6,13,40,42,7,11,4,20,20,3,1,1,2023,Hiver,True,False,Milieu,Début,19,345,28.40496284175606,1.835179090499878,Dernier Croissant,357661.5564752964,147212984.8111157
2023-01-24,11,27,41,43,47,7,11,1,24,24,4,1,1,2023,Hiver,True,False,Fin,Début,23,341,2.963041821756633,12.8548002243042,Nouvelle Lune,364772.47285438085,147268081.27307075
2023-01-27,8,9,15,19,31,10,12,4,27,27,4,1,1,2023,Hiver,False,False,Fin,Début,26,338,5.963041821945808,41.7445068359375,Premier Croissant,382640.3417357395,147315001.09550276
2023-01-31,7,12,19,33,43,3,7,1,31,31,5,1,1,2023,Hiver,False,False,Fin,Début,30,334,9.963041821909428,79.60446166992188,Premier Quartier,401535.0624001639,147386932.3398127
2023-02-03,2,14,17,32,45,3,10,4,3,34,5,2,1,2023,Hiver,False,True,Début,Début,33,331,12.963041821989464,96.5138168334961,Lune Gibbeuse Croissante,406374.059195312,147449010.5997465
2023-02-07,2,8,34,44,47,3,9,1,7,38,6,2,1,2023,Hiver,False,True,Début,Début,37,327,16.9630418218876,96.05243682861328,Pleine Lune,402679.36420909374,147543171.24681643
2023-02-10,3,13,25,36,47,3,8,4,10,41,6,2,1,2023,Hiver,True,True,Début,Début,40,324,19.963041821902152,77.8071517944336,Lune Gibbeuse Décroissante,393433.83192399575,147622102.12256104
2023-02-14,24,26,38,43,46,2,3,1,14,45,7,2,1,2023,Hiver,True,True,Milieu,Début,44,320,23.963041821931256,37.46670150756836,Dernier Quartier,373519.9222895809,147737011.99555254
2023-02-17,8,23,27,42,45,1,9,4,17,48,7,2,1,2023,Hiver,False,True,Milieu,Début,47,317,26.963041821931256,9.188043594360352,Dernier Croissant,360425.81179932423,147828631.37515894
2023-02-21,21,22,34,41,49,2,7,1,21,52,8,2,1,2023,Hiver,False,True,Fin,Début,51,313,1.5376415041537257,3.5604734420776367,Nouvelle Lune,363795.9866518013,147955471.83013713
2023-02-24,7,23,34,42,48,1,3,4,24,55,8,2,1,2023,Hiver,True,True,Fin,Début,54,310,4.53764150380448,25.46609115600586,Premier Croissant,380887.4384137841,148053591.5044134
2023-02-28,12,29,33,37,47,5,10,1,28,59,9,2,1,2023,Hiver,True,True,Fin,Début,58,306,8.537641504102794,64.44779205322266,Premier Quartier,401346.76618432143,148189535.93862063
2023-03-03,3,6,8,24,50,10,11,4,3,62,9,3,1,2023,Printemps,False,False,Début,Début,61,303,11.537641503942723,87.84945678710938,Lune Gibbeuse Croissante,405885.206552073,148296349.42264056
2023-03-07,11,13,24,35,50,6,11,1,7,66,10,3,1,2023,Printemps,False,False,Début,Début,65,299,15.537641504080966,99.81413269042969,Pleine Lune,399644.9598931912,148446052.36806265
2023-03-10,9,16,37,38,48,2,7,4,10,69,10,3,1,2023,Printemps,True,False,Début,Début,68,296,18.53764150411007,89.53402709960938,Lune Gibbeuse Décroissante,390315.10183329583,148563806.6772677
2023-03-14,16,26,28,31,46,11,12,1,14,73,11,3,1,2023,Printemps,True,False,Milieu,Début,72,292,22.537641504175554,52.99323272705078,Dernier Quartier,374930.4371909422,148727009.54879433
2023-03-17,5,15,26,37,49,8,11,4,17,76,11,3,1,2023,Printemps,False,False,Milieu,Début,75,289,25.537641503848135,20.50704574584961,Dernier Quartier,364878.4983225689,148852334.16002235
2023-03-21,1,9,20,29,32,2,3,1,21,80,12,3,1,2023,Printemps,False,False,Fin,Début,79,285,0.10896177157701459,0.07426921278238297,Nouvelle Lune,366325.79472669185,149020307.48099804
2023-03-24,5,12,25,36,46,6,10,4,24,83,12,3,1,2023,Printemps,True,False,Fin,Début,82,282,3.108961771686154,11.979835510253906,Nouvelle Lune,380739.05848787044,149145783.67660108
2023-03-28,16,21,34,36,44,9,10,1,28,87,13,3,1,2023,Printemps,True,False,Fin,Début,86,278,7.108961771686154,47.50001525878906,Premier Croissant,400588.8791402005,149312722.65713546
2023-03-31,16,18,28,34,47,5,10,4,31,90,13,3,1,2023,Printemps,False,False,Fin,Début,89,275,10.108961771598842,74.82608795166016,Premier Quartier,404840.9392847451,149438510.93821648
2023-04-04,10,16,31,33,50,3,8,1,4,94,14,4,2,2023,Printemps,True,True,Début,Début,93,271,14.108961771366012,98.06620025634766,Lune Gibbeuse Croissante,395950.68287859525,149608053.60331002
2023-04-07,5,26,28,36,46,6,12,4,7,97,14,4,2,2023,Printemps,False,True,Début,Début,96,268,17.108961771526083,97.11888122558594,Pleine Lune,385301.53222390387,149736953.82244286
2023-04-11,10,14,16,19,29,2,10,1,11,101,15,4,2,2023,Printemps,False,True,Milieu,Début,100,264,21.108961771416944,67.37540435791016,Lune Gibbeuse Décroissante,373701.98376205756,149910562.51547804
2023-04-14,4,11,37,44,49,6,7,4,14,104,15,4,2,2023,Printemps,True,True,Milieu,Début,103,261,24.108961771562463,33.694236755371094,Dernier Quartier,368592.7683130978,150040639.74269927
2023-04-18,17,21,23,35,37,10,11,1,18,108,16,4,2,2023,Printemps,True,True,Milieu,Début,107,257,28.108961771329632,2.3301398754119873,Dernier Croissant,371499.2384816105,150210806.57874876
2023-04-21,7,8,18,33,42,2,8,4,21,111,16,4,2,2023,Printemps,False,True,Fin,Début,110,254,1.6579928348292015,3.28497052192688,Nouvelle Lune,383167.4387824182,150334410.26148394
2023-04-25,10,29,30,40,45,1,12,1,25,115,17,4,2,2023,Printemps,False,True,Fin,Début,114,250,5.6579928348292015,30.949661254882812,Premier Croissant,400503.2646195677,150493502.52142918
2023-04-28,11,13,16,23,34,1,10,4,28,118,17,4,2,2023,Printemps,True,True,Fin,Début,117,247,8.657992834552715,59.03132247924805,Premier Quartier,404100.7812036031,150609134.649384
2023-05-02,7,32,44,47,48,7,8,1,2,122,18,5,2,2023,Printemps,True,False,Début,Milieu,121,243,12.657992834727338,90.99433135986328,Lune Gibbeuse Croissante,392794.9622993225,150759613.35013703
2023-05-05,3,8,18,34,49,3,7,4,5,125,18,5,2,2023,Printemps,False,False,Début,Milieu,124,240,15.657992834530887,99.97838592529297,Pleine Lune,379803.8121520237,150870430.44500303
2023-05-09,13,17,21,28,46,7,9,1,9,129,19,5,2,2023,Printemps,False,False,Début,Milieu,128,236,19.657992834836477,79.95360565185547,Lune Gibbeuse Décroissante,369953.788408186,151015683.94318193
2023-05-12,9,10,13,39,44,4,6,4,12,132,19,5,2,2023,Printemps,True,False,Milieu,Milieu,131,233,22.65799283490196,47.48176193237305,Dernier Quartier,370072.56201085396,151121721.67187092
2023-05-16,4,6,9,14,37,4,11,1,16,136,20,5,2,2023,Printemps,True,False,Milieu,Milieu,135,229,26.65799283477827,9.09640884399414,Dernier Croissant,377342.0986205982,151256399.93071035
2023-05-19,18,27,34,41,49,3,9,4,19,139,20,5,2,2023,Printemps,False,False,Milieu,Milieu,138,226,0.1713660399982473,0.07466746866703033,Nouvelle Lune,387576.3079472593,151350667.5785156
2023-05-23,5,6,14,23,34,2,11,1,23,143,21,5,2,2023,Printemps,False,False,Fin,Milieu,142,222,4.171366040092835,16.900232315063477,Premier Croissant,401623.149919562,151466460.20757335
2023-05-26,15,25,37,38,41,1,7,4,26,146,21,5,2,2023,Printemps,True,False,Fin,Milieu,145,219,7.171366040347493,42.47418975830078,Premier Croissant,404140.0705360985,151546247.0892004
2023-05-30,27,29,32,33,47,2,8,1,30,150,22,5,2,2023,Printemps,True,False,Fin,Milieu,149,215,11.17136604013649,79.44501495361328,Lune Gibbeuse Croissante,391058.4991945106,151644402.43038845
2023-06-02,3,12,15,25,43,10,11,4,2,153,22,6,2,2023,Été,True,True,Début,Milieu,152,212,14.171366040201974,97.7314224243164,Lune Gibbeuse Croissante,375416.7123425103,151712936.40135244
2023-06-06,13,21,32,39,50,2,10,1,6,157,23,6,2,2023,Été,True,True,Début,Milieu,156,208,18.171366040231078,90.15079498291016,Pleine Lune,364871.532128864,151798554.82305372
2023-06-09,18,26,36,41,50,11,12,4,9,160,23,6,2,2023,Été,False,True,Début,Milieu,159,205,21.171366040092835,61.26853942871094,Lune Gibbeuse Décroissante,369080.1232246902,151858065.06534013
2023-06-13,15,16,21,41,50,5,6,1,13,164,24,6,2,2023,Été,False,True,Milieu,Milieu,163,201,25.17136604036932,19.117992401123047,Dernier Quartier,382074.51265206176,151928792.5513779
2023-06-16,7,26,34,41,44,9,11,4,16,167,24,6,2,2023,Été,True,True,Milieu,Milieu,166,198,28.171366040151042,1.955611228942871,Dernier Croissant,392505.6214437909,151973608.02601552
2023-06-20,11,17,28,32,35,5,6,1,20,171,25,6,2,2023,Été,True,True,Milieu,Milieu,170,194,2.640903823332337,6.775402069091797,Nouvelle Lune,403576.4706344064,152021205.51977116
2023-06-23,1,3,11,33,46,10,11,4,23,174,25,6,2,2023,Été,False,True,Fin,Milieu,173,191,5.640903823572444,27.10553550720215,Premier Croissant,404762.6392675024,152047902.20323017
2023-06-27,17,22,23,27,44,1,7,1,27,178,26,6,2,2023,Été,False,True,Fin,Milieu,177,187,9.640903823492408,64.9231185913086,Premier Quartier,390867.1030224694,152072601.53963014
2023-06-30,1,6,25,29,36,7,10,4,30,181,26,6,2,2023,Été,True,True,Fin,Milieu,180,184,12.640903823485132,90.51058959960938,Lune Gibbeuse Croissante,373247.54411572067,152084175.45249915
2023-07-04,14,17,23,36,44,2,8,1,4,185,27,7,3,2023,Été,True,False,Début,Milieu,184,180,16.64090382363065,97.11753845214844,Pleine Lune,360157.47401781275,152092200.50764716
2023-07-07,2,11,12,19,38,4,8,4,7,188,27,7,3,2023,Été,False,False,Début,Milieu,187,177,19.640903823557892,74.53933715820312,Lune Gibbeuse Décroissante,366367.80087473214,152092967.3462502
2023-07-11,2,11,28,42,48,4,9,1,11,192,28,7,3,2023,Été,False,False,Milieu,Milieu,191,173,23.640903823499684,31.584291458129883,Dernier Quartier,384738.2458009284,152085334.62713164
2023-07-14,5,8,29,35,48,5,6,4,14,195,28,7,3,2023,Été,True,False,Milieu,Milieu,194,170,26.6409038234342,8.212339401245117,Dernier Croissant,396554.58221087005,152071478.03190944
2023-07-18,4,12,34,35,45,1,9,1,18,199,29,7,3,2023,Été,True,False,Milieu,Milieu,198,166,1.0612706777246785,1.2248811721801758,Nouvelle Lune,405474.3056163915,152040768.8208764
2023-07-21,7,31,33,35,36,7,10,4,21,202,29,7,3,2023,Été,False,False,Fin,Milieu,201,163,4.061270677535504,14.403876304626465,Premier Croissant,405243.20214023255,152008525.9326373
2023-07-25,5,7,11,27,37,6,12,1,25,206,30,7,3,2023,Été,False,False,Fin,Milieu,205,159,8.061270677724679,49.23613357543945,Premier Quartier,391533.94191486767,151954116.05873382
2023-07-28,7,32,33,34,38,6,9,4,28,209,30,7,3,2023,Été,True,False,Fin,Milieu,208,156,11.061270677455468,79.20120239257812,Premier Quartier,373463.53095154004,151906001.39475757
2023-08-01,25,27,35,40,45,7,11,1,1,213,31,8,3,2023,Été,False,True,Début,Milieu,212,152,15.061270677571883,99.81192779541016,Pleine Lune,357475.2804556283,151834542.73702854
2023-08-04,15,20,31,44,48,1,3,4,4,216,31,8,3,2023,Été,True,True,Début,Milieu,215,149,18.061270677404536,86.38239288330078,Pleine Lune,363333.6752065779,151776477.00466874
2023-08-08,8,9,33,35,40,3,6,1,8,220,32,8,3,2023,Été,True,True,Début,Milieu,219,145,22.061270677375433,45.935447692871094,Lune Gibbeuse Décroissante,385267.8158463723,151692374.42671764
2023-08-11,4,6,10,13,34,3,5,4,11,223,32,8,3,2023,Été,False,True,Milieu,Milieu,222,142,25.061270677455468,18.27178382873535,Dernier Quartier,398915.49491938617,151622895.28259182
2023-08-15,3,5,9,32,43,6,10,1,15,227,33,8,3,2023,Été,False,True,Milieu,Milieu,226,138,29.061270677637367,0.4651339054107666,Dernier Croissant,406485.727280401,151520192.4101532
2023-08-18,23,25,30,44,47,9,12,4,18,230,33,8,3,2023,Été,True,True,Milieu,Milieu,229,135,2.431863682169933,5.328629493713379,Nouvelle Lune,404743.9350374048,151435447.8277903
2023-08-22,2,9,23,32,40,6,7,1,22,234,34,8,3,2023,Été,True,True,Fin,Milieu,233,131,6.431863682126277,34.02391815185547,Premier Croissant,391842.89260567847,151312753.65130523
2023-08-25,16,17,34,35,44,5,10,4,25,237,34,8,3,2023,Été,False,True,Fin,Milieu,236,128,9.43186368244642,65.28390502929688,Premier Quartier,375192.4705671507,151214633.97702894
2023-08-29,21,23,32,40,49,8,11,1,29,241,35,8,3,2023,Été,False,True,Fin,Milieu,240,124,13.431863682482799,97.49504089355469,Lune Gibbeuse Croissante,357848.6684382091,151078350.70715994
2023-09-01,4,5,35,37,43,5,6,4,1,244,35,9,3,2023,Automne,False,False,Début,Fin,243,121,16.43186368237366,95.33052062988281,Pleine Lune,361651.2697649157,150973668.32111818
2023-09-05,1,7,24,41,48,10,12,1,5,248,36,9,3,2023,Automne,False,False,Début,Fin,247,117,20.431863682235416,61.403160095214844,Lune Gibbeuse Décroissante,384390.52824215003,150831125.5082337
2023-09-08,10,20,21,26,33,3,4,4,8,251,36,9,3,2023,Automne,True,False,Début,Fin,250,114,23.431863682439143,31.65849494934082,Dernier Quartier,399534.47606103204,150721003.91814718
2023-09-12,5,14,36,40,42,2,11,1,12,255,37,9,3,2023,Automne,True,False,Milieu,Fin,254,110,27.43186368233728,4.62626838684082,Dernier Croissant,406278.0302150904,150568313.86886448
2023-09-15,12,14,21,45,48,8,11,4,15,258,37,9,3,2023,Automne,False,False,Milieu,Fin,257,107,0.764063911534322,0.5732956528663635,Nouvelle Lune,402792.77384260896,150449008.04899746
2023-09-19,10,15,31,41,42,2,5,1,19,262,38,9,3,2023,Automne,False,False,Milieu,Fin,261,103,4.764063911476114,20.51918601989746,Premier Croissant,390542.4435648541,150283905.91441914
2023-09-22,3,23,24,34,35,5,8,4,22,265,38,9,3,2023,Automne,True,False,Fin,Fin,264,100,7.764063911366975,50.34303283691406,Premier Quartier,376827.33173677715,150156503.7055806
2023-09-26,2,6,14,19,23,5,7,1,26,269,39,9,3,2023,Automne,True,False,Fin,Fin,268,96,11.764063911541598,90.29161834716797,Lune Gibbeuse Croissante,361122.8491414331,149984517.8570309
2023-09-29,9,11,13,21,32,2,7,4,29,272,39,9,3,2023,Automne,False,False,Fin,Fin,271,93,14.764063911679841,99.73662567138672,Lune Gibbeuse Croissante,362692.01910442265,149855938.64010397
2023-10-03,6,20,22,24,45,4,5,1,3,276,40,10,4,2023,Automne,False,True,Début,Fin,275,89,18.764063911767153,76.57415008544922,Lune Gibbeuse Décroissante,383436.89115492237,149686324.6411869
2023-10-06,21,29,31,34,43,2,9,4,6,279,40,10,4,2023,Automne,True,True,Début,Fin,278,86,21.764063911730773,47.60199737548828,Lune Gibbeuse Décroissante,399053.9828502389,149559992.4397014
2023-10-10,18,20,22,33,43,3,9,1,10,283,41,10,4,2023,Automne,True,True,Début,Fin,282,82,25.764063911687117,13.778133392333984,Dernier Quartier,405188.1692099641,149391279.0303065
2023-10-13,21,26,28,40,41,2,4,4,13,286,41,10,4,2023,Automne,False,True,Milieu,Fin,285,79,28.764063911658013,0.8250608444213867,Dernier Croissant,399657.8125205767,149263930.3218356
2023-10-17,10,17,20,35,40,3,4,1,17,290,42,10,4,2023,Automne,False,True,Milieu,Fin,289,75,3.086730042778072,9.663678169250488,Nouvelle Lune,386936.35856256174,149092916.3966316
2023-10-20,2,20,28,40,45,1,5,4,20,293,42,10,4,2023,Automne,True,True,Milieu,Fin,292,72,6.086730042574345,35.63850021362305,Premier Croissant,376660.1430878604,148964346.0964326
2023-10-24,8,16,18,31,34,6,9,1,24,297,43,10,4,2023,Automne,True,True,Fin,Fin,296,68,10.086730042450654,79.23492431640625,Premier Quartier,365842.8981790705,148794883.68189055
2023-10-27,29,33,35,48,49,3,8,4,27,300,43,10,4,2023,Automne,False,True,Fin,Fin,299,65,13.08673004269076,98.60920715332031,Lune Gibbeuse Croissante,366765.8491830282,148671360.24970686
2023-10-31,5,7,20,40,50,2,10,1,31,304,44,10,4,2023,Automne,False,True,Fin,Fin,303,61,17.086730042719864,89.32860565185547,Pleine Lune,383889.55442186457,148513409.33093825
2023-11-03,8,21,31,39,47,5,9,4,3,307,44,11,4,2023,Automne,False,False,Début,Fin,306,58,20.08673004285083,64.5826644897461,Lune Gibbeuse Décroissante,398552.4517344571,148400006.38496897
2023-11-07,8,10,11,30,39,4,10,1,7,311,45,11,4,2023,Automne,False,False,Début,Fin,310,54,24.086730042596173,27.546674728393555,Dernier Quartier,404040.59328999306,148254378.38421652
2023-11-10,10,21,30,38,42,2,12,4,10,314,45,11,4,2023,Automne,True,False,Début,Fin,313,51,27.086730042487034,6.7069501876831055,Dernier Croissant,396401.46527323715,148148536.82354227
2023-11-14,13,16,36,44,50,3,5,1,14,318,46,11,4,2023,Automne,True,False,Milieu,Fin,317,47,1.4393249618224218,2.452589988708496,Nouvelle Lune,381433.48350734,148011147.8794084
2023-11-17,2,24,26,46,50,2,7,4,17,321,46,11,4,2023,Automne,False,False,Milieu,Fin,320,44,4.439324961589591,22.07843017578125,Premier Croissant,373687.6682339941,147911030.85807306
2023-11-21,19,29,34,46,47,2,3,1,21,325,47,11,4,2023,Automne,False,False,Fin,Fin,324,40,8.439324961873353,65.68544006347656,Premier Quartier,369818.88806709123,147783200.64629328
2023-11-24,15,20,29,39,48,1,7,4,24,328,47,11,4,2023,Automne,True,False,Fin,Fin,327,37,11.439324961531383,92.17780303955078,Lune Gibbeuse Croissante,372693.0002658448,147693551.8635621
2023-11-28,12,16,27,33,44,7,8,1,28,332,48,11,4,2023,Automne,True,False,Fin,Fin,331,33,15.43932496153866,97.48333740234375,Pleine Lune,386597.59256269416,147584660.7819316
2023-12-01,4,10,14,38,50,9,12,4,1,335,48,12,4,2023,Hiver,False,True,Début,Fin,334,30,18.43932496161142,80.27290344238281,Pleine Lune,399035.45277498395,147511347.44479063
2023-12-05,4,6,20,24,25,5,9,1,5,339,49,12,4,2023,Hiver,False,True,Début,Fin,338,26,22.439324961786042,44.57161331176758,Dernier Quartier,403612.52068682906,147423918.92731708
2023-12-08,17,30,42,48,50,4,8,4,8,342,49,12,4,2023,Hiver,True,True,Début,Fin,341,23,25.43932496166235,18.212799072265625,Dernier Quartier,394360.44017964846,147365157.6901778
2023-12-12,6,28,37,39,43,9,12,1,12,346,50,12,4,2023,Hiver,True,True,Milieu,Fin,345,19,29.439324961851526,0.16090433299541473,Dernier Croissant,375712.9497298097,147294501.53796357
2023-12-15,2,13,37,38,48,5,9,4,15,349,50,12,4,2023,Hiver,False,True,Milieu,Fin,348,16,2.8527778212665,10.618363380432129,Nouvelle Lune,368325.7541083903,147246752.45983294
2023-12-19,10,20,41,43,45,2,12,1,19,353,51,12,4,2023,Hiver,False,True,Milieu,Fin,352,12,6.852777821419295,50.757259368896484,Premier Croissant,371193.0394373131,147190915.9094587
2023-12-22,6,14,34,44,49,4,12,4,22,356,51,12,4,2023,Hiver,True,True,Fin,Fin,355,9,9.852777821171912,81.54249572753906,Premier Quartier,378278.8426880915,147156568.67342523
2023-12-26,8,27,30,35,47,9,10,1,26,360,52,12,4,2023,Hiver,True,True,Fin,Fin,359,5,13.852777821135533,99.79277038574219,Lune Gibbeuse Croissante,391103.88394649775,147123202.27746543
2023-12-29,2,3,19,36,37,6,9,4,29,363,52,12,4,2023,Hiver,False,True,Fin,Fin,362,2,16.8527778210846,92.21013641357422,Pleine Lune,400821.3410241319,147108088.42360336
2024-01-02,7,15,18,46,49,10,12,1,2,2,1,1,1,2024,Hiver,True,False,Début,Début,1,364,20.852777821150084,62.4376335144043,Lune Gibbeuse Décroissante,404042.19551454514,147100651.87249953
2024-01-05,4,7,18,39,50,3,8,4,5,5,1,1,1,2024,Hiver,False,False,Début,Début,4,361,23.85277782130288,34.000545501708984,Dernier Quartier,394162.11264487094,147103692.4767278
2024-01-09,2,9,12,39,40,1,3,1,9,9,2,1,1,2024,Hiver,False,False,Début,Début,8,357,27.852777821433847,3.9167544841766357,Dernier Croissant,371991.3304049222,147117361.82066327
2024-01-12,16,17,18,45,49,9,12,4,12,12,2,1,1,2024,Hiver,True,False,Milieu,Début,11,354,1.335163968578854,2.728034257888794,Nouvelle Lune,362552.0682728919,147133617.01570195
2024-01-16,10,18,21,33,45,8,12,1,16,16,3,1,1,2024,Hiver,True,False,Milieu,Début,15,350,5.335163968527922,35.356727600097656,Premier Croissant,369467.6525804919,147163015.46772748
2024-01-19,27,28,44,48,50,7,12,4,19,19,3,1,1,2024,Hiver,False,False,Milieu,Début,18,347,8.33516396889172,67.90862274169922,Premier Quartier,381533.1697392567,147192012.66699558
2024-01-23,14,23,39,48,50,3,12,1,23,23,4,1,1,2024,Hiver,False,False,Fin,Début,22,343,12.335163968782581,96.3038101196289,Lune Gibbeuse Croissante,395822.4700834572,147242106.84457505
2024-01-26,8,19,32,41,42,9,12,4,26,26,4,1,1,2024,Hiver,True,False,Fin,Début,25,340,15.33516396873165,98.76023864746094,Pleine Lune,403280.7208806663,147288999.9168232
2024-01-30,5,10,19,27,30,5,6,1,30,30,5,1,1,2024,Hiver,True,False,Fin,Début,29,336,19.335163968578854,78.4458236694336,Lune Gibbeuse Décroissante,404683.363983141,147363695.34679526
2024-02-02,13,20,23,27,42,5,9,4,2,33,5,2,1,2024,Hiver,True,True,Début,Début,32,333,22.335163968578854,51.50168228149414,Dernier Quartier,395107.9475951491,147428038.45562637
